"","High","Low","Close","Rets","ATR","EWM_FAST","EWM_SLOW","MACD","signal","diffMACD","EMA_10","EMA_20","EMA_50","SMA_10","SMA_20","SMA_50","slopeClose","slopeMACD","ADX","RSI","Stoch","BinaryRets","BinaryRets_1","BinaryRets_2","label"
"X2013.05.21",1.526391,1.511624,1.526228,0.00534147850069719,0.0124998827542102,1.5322027330727,1.53431380682943,-0.00211107375672981,0.00148947225043547,-0.00360054600716528,0.00176241275999812,0.00258049115883131,-0.000161700836922354,0.00308153099825064,0.00421064944038462,-0.00121124590100483,-0.00124349935906247,-9.82079895687806e-05,22.9788779834734,44.8807798853336,0.988961874449777,1,0,1,0
"X2013.05.22",1.51729,1.503669,1.516001,-0.00670083368933081,0.0132183911289095,1.52971015875383,1.53295730261984,-0.00324714386601954,0.000542149027144468,-0.00378929289316401,0.000851584282540359,0.00202547829932171,-0.000282698602769302,0.00196576627199991,0.00396602238246169,-0.00087763808065203,0.000155299998751516,-7.93068588933128e-07,24.0789709621283,39.7222502683129,0.905366713163491,0,1,0,0
"X2013.05.23",1.51231,1.501659,1.503511,-0.0082387808451313,0.013298648905416,1.52567951894554,1.53077609501837,-0.00509657607283032,-0.000585595992850489,-0.00451098007997983,-0.000229899418436127,0.0013471874067358,-0.000471478111399146,0.000664107113005752,0.00363158098514358,-0.00058875448259041,0.00285899221032973,-0.00014186549495509,25.2431164552238,34.5059937703207,0.173880386818136,0,0,1,1
"X2013.05.24",1.514005,1.506909,1.509502,0.00398467320824381,0.0130983168407434,1.523190669877,1.52920023612812,-0.0060095662511257,-0.00167039004450553,-0.00433917620662017,-0.00128074793347059,0.000646544201225181,-0.000688658038447246,-0.000643199716553866,0.00319182227231436,-0.000354912410233412,0.00503795737674409,-0.000146632257317932,26.037459945965,38.6664841367685,0.36541713641486,1,0,0,1
"X2013.05.27",1.515404,1.509001,1.513111,0.00239085473222307,0.0126200799235474,1.52163995143438,1.52800844085938,-0.00636848942499091,-0.00261000992060261,-0.0037584795043883,-0.00220579184101974,-2.15542393668273e-05,-0.000911396524194056,-0.00182825663753015,0.00266701504975797,-0.000163902553996635,0.00519865316656933,-8.65750305739201e-05,26.5336917399453,41.0940679976477,0.64188661564893,1,1,0,0
"X2013.05.28",1.51318,1.503601,1.510894,-0.0014651932343365,0.0124028599290083,1.51998672813679,1.52674070449942,-0.00675397636263453,-0.00343880320900899,-0.00331517315362554,-0.00303273448131334,-0.000662737298725656,-0.00114051730217211,-0.00289548520367928,0.00207175508849862,-1.07812984949218e-05,0.00291439174866896,0.000170074003827041,27.4415162986745,40.0455070657883,0.761352959599122,0,1,1,0
"X2013.05.29",1.514142,1.501073,1.502607,-0.00548483215897339,0.0124504413626506,1.51731292380805,1.52495302268465,-0.007640098876599,-0.00427906234252699,-0.00336103653407201,-0.00387043709863801,-0.00132724792518978,-0.00139540285411042,-0.00385907356515021,0.00137774451955185,9.80525204707483e-05,0.000200299997321371,0.000332389002239976,28.4796387272799,36.3153968784387,0.117376999005274,0,0,1,1
"X2013.05.30",1.521723,1.511236,1.513134,0.00700582387809983,0.0129265526938898,1.51667001245297,1.52407753952282,-0.0074075270698577,-0.00490475528799313,-0.00250277178186457,-0.0045135443661325,-0.00190632212944387,-0.00163117243119855,-0.00465668412111575,0.000642557384114328,0.000187743147632218,-0.00330768793703028,0.000407025159505533,28.1576839197473,43.5133005570213,0.180985982645177,1,0,0,1
"X2013.05.31",1.523926,1.514371,1.522905,0.0064574584934315,0.0127740846443263,1.51762924130636,1.52399068474336,-0.00636144343699963,-0.00519609291779443,-0.00116535051920519,-0.00484952601538106,-0.00233061939683013,-0.00181667325495546,-0.00526675183167435,-6.36434471727898e-05,0.000263363061817041,-0.00491076052435791,0.000599865862260987,27.5207391998239,49.2472070275538,0.893144950287814,1,1,0,0
"X2013.06.03",1.537586,1.519803,1.520913,-0.00130802643631743,0.0131318643125887,1.51813443495153,1.5237627080957,-0.00562827314416747,-0.00528252896306904,-0.000345744181098432,-0.00499111640243314,-0.00264468165848131,-0.00196614776041475,-0.00566241682619546,-0.000763636195934225,0.000313727347154815,-0.00568973860099789,0.000813454216569065,25.9105487342693,48.1735923438821,0.0624191643704635,0,1,1,1
"X2013.06.04",1.53426,1.527604,1.532144,0.00738438030314685,0.0131472311474038,1.5202897526513,1.52438354453305,-0.00409379188175873,-0.00504478154680698,0.000950989665048245,-0.00482796648958325,-0.0027826921559363,-0.00204958478478118,-0.00586068863869835,-0.00138957882022386,0.000372319224873525,0.00125439934205969,0.00107810758219992,24.4153718733971,54.2318035848011,0.682091346153845,1,0,1,0
"X2013.06.05",1.540262,1.529403,1.530386,-0.00114741173153432,0.0129837860654463,1.52184302147417,1.52482817086394,-0.00298514938976613,-0.00463285511539881,0.00164770572563268,-0.00449290883507104,-0.00280197379725343,-0.00208627359281981,-0.00583448919107301,-0.00193436145953655,0.000436454978358278,0.0060461263255764,0.00104172914309661,23.6635871794534,53.1838117638888,0.0905239893176131,0,1,0,1
"X2013.06.06",1.560696,1.538485,1.540334,0.00650032083409027,0.0142213727750573,1.52468778740122,1.52597675079994,-0.00128896339872053,-0.00396407677206315,0.00267511337334262,-0.00391037330118913,-0.00265787756882172,-0.00205500652638454,-0.00545372792366203,-0.00239481040532814,0.000525491309682695,0.00664980198048132,0.00096743746736295,24.5393804599451,58.116141660477,0.0832470397550759,1,0,1,1
"X2013.06.07",1.561768,1.548923,1.560257,0.0129342077757161,0.0147365604339818,1.53015997395488,1.52851602851847,0.00164394543641477,-0.00284247233036757,0.00448641776678234,-0.00290049716707933,-0.00224818013975158,-0.00190994958666692,-0.00468837675490799,-0.00266578823573093,0.000653875998786635,0.00388658043029205,0.0011388442680578,25.4178403989859,65.8711368029555,0.882366679641881,1,1,0,0
"X2013.06.10",1.557293,1.550099,1.553109,-0.0045812965428131,0.0144095204029831,1.53369059334644,1.53033773010969,0.00335286323674699,-0.00160340521694466,0.00495626845369165,-0.00176352254820182,-0.00171474743722791,-0.00170356477006245,-0.0037162414887342,-0.00277224906313217,0.000800480344964516,-0.00343218652299356,0.00108492653616688,26.2335531995237,61.4733306332448,0.418404225743692,0,1,1,0
"X2013.06.11",1.564162,1.550099,1.553109,0,0.0143847689456272,1.53667804052391,1.53202449084231,0.00465354968160248,-0.00035201423723523,0.00500556391883771,-0.000596782142782854,-0.00110824294972025,-0.00145426616411481,-0.00257548888431049,-0.00273548704399489,0.000955369786044451,-0.00593173042886701,0.000899686903929349,27.4230372443045,61.4733306332448,0.214036834245904,0,0,1,0
"X2013.06.12",1.569292,1.550099,1.553109,0,0.0147282140209395,1.53920588044331,1.53358630633547,0.00561957410783864,0.000842303431779545,0.0047772706760591,0.000533464448239237,-0.000467498468047976,-0.00117686066325389,-0.00124952158586673,-0.00255429757550847,0.00113333285485586,-0.00270499340251135,0.000472346040620331,28.8192930289677,61.4733306332448,0.156828010212066,0,0,0,1
"X2013.06.13",1.573069,1.564774,1.568135,0.00967478779660667,0.0151019130194438,1.54365651422126,1.53614546882914,0.00751104539212255,0.00217605182384815,0.0053349935682744,0.00180211552894529,0.000292362851968264,-0.000836158465003834,0.000242335660331294,-0.00220717423039223,0.00134620838905448,-0.000504599957172744,0.000151815381368815,30.3190646173831,67.2193983154351,0.405183845690171,1,0,0,1
"X2013.06.14",1.571907,1.561768,1.571388,0.0020744387441132,0.0147474192323407,1.54792289664876,1.53875602669365,0.0091668699551124,0.003574215450101,0.0055926545050114,0.0031411617882484,0.00113755400464866,-0.00044388284068555,0.0017951669995425,-0.00173579241606593,0.00157544673192742,0.00214819669553105,0.000160220173836643,31.241200568722,68.3209546667945,0.948811519873761,1,1,0,1
"X2013.06.17",1.5752,1.569243,1.572302,0.00058165138081752,0.0141195321443164,1.55167352793357,1.54124091360523,0.0104326143283369,0.00494589522574817,0.00548671910258869,0.00446688043190085,0.00202279784499992,-1.73535399395734e-05,0.00340125574679293,-0.00113058053970126,0.00179673641102242,0.00270909337246642,0.000177769417772807,32.2974380218255,68.639825709318,0.513513513513539,1,1,1,0
"X2013.06.18",1.572327,1.556711,1.571783,-0.000330089257661797,0.0142264227054366,1.55476729286686,1.54350329037521,0.0112640024916515,0.00620951667892884,0.00505448581272266,0.00570272080640097,0.00290291257325245,0.000425052578946351,0.00493703518413395,-0.0004618267272822,0.0020222779383929,0.000363199984029652,7.06155806467643e-05,31.5245783240312,68.2199120548481,0.965163934426223,0,1,1,0
"X2013.06.19",1.567791,1.560549,1.563697,-0.00514447605044719,0.0140126782264769,1.55614109396427,1.54499912071779,0.0111419732464801,0.0071960079924391,0.00394596525404104,0.00669167579550627,0.00368758501832175,0.000845323977673166,0.00634974744775858,0.000257629128342785,0.002225979386465,0.00177069814939869,-0.000331622519918984,30.8069228903651,61.8693728543663,0.434686550676601,0,0,1,0
"X2013.06.20",1.548779,1.54183,1.548251,-0.00987787275923651,0.0145737012102999,1.55492723335438,1.54524000066462,0.00968723268976235,0.00769425293190375,0.0019929797578586,0.00723632250355283,0.00425898003464943,0.00119206549579431,0.00744736705660687,0.000996819566472418,0.0023852301576159,0.00124129936245827,-0.000874010111734991,29.0294712221607,51.9256624302657,0.924017844294162,0,0,0,1
"X2013.06.21",1.552795,1.537066,1.551711,0.00223477976116277,0.0146562225524214,1.55443242822294,1.54571933394872,0.00871309427421685,0.00789802120036637,0.000815073073850481,0.00750482646185538,0.00468318139079871,0.00148700780083049,0.00815428194038708,0.00173295259273955,0.00250282241241942,0.000600699927747709,-0.00124047917495526,27.7702131939762,53.7200266735409,0.931082713459224,1,0,0,0
"X2013.06.24",1.54321,1.53459,1.538911,-0.0082489587300729,0.0148322780843913,1.55204451618864,1.54521501291548,0.00682950327315757,0.00768431761492461,-0.000854814341767041,0.00738204042754669,0.00488759299864241,0.00169651742719626,0.00850194594402813,0.00239285222764697,0.00257204685806412,0.00107849958184342,-0.00149494813524446,26.8006220849492,46.7658644366586,0.501276102088165,0,1,0,1
"X2013.06.25",1.547389,1.540002,1.544735,0.00378449435997277,0.0143784010783633,1.55091997523654,1.54517945640322,0.00574051883331705,0.0072955578586031,-0.00155503902528604,0.00708358195586857,0.00496882403051618,0.00185510571763237,0.00861064285919959,0.00301757698744455,0.00262091106068531,0.0013558991690761,-0.00138497938028631,25.4577801326482,49.9411689635971,0.640720184107215,1,0,1,0
"X2013.06.26",1.544211,1.53191,1.541687,-0.00197315397139311,0.0142674438584802,1.54949951750784,1.54492075592891,0.00457876157893145,0.00675219860266877,-0.00217343702373732,0.00662816006915273,0.00493167522560335,0.0019619157514088,0.00850656160630887,0.00362852001022107,0.00263824397087929,0.000788799836401522,-0.00107029415754811,24.8787028211105,48.3168472706192,0.794813429802456,0,1,0,0
"X2013.06.27",1.534684,1.520774,1.532591,-0.00590003029149237,0.0147421264400173,1.54689820712202,1.54400744067492,0.00289076644710318,0.00597991217155565,-0.00308914572445247,0.00594863395605281,0.00473730296098429,0.00199834126888701,0.00804453371180693,0.00414343468606911,0.00263484264444006,0.000763499851643826,-0.00091270577441988,25.1137738362559,43.7443306878783,0.84953271028038,0,0,1,0
"X2013.06.28",1.528001,1.516829,1.525832,-0.00441017857993422,0.0148149745514447,1.54365725218017,1.54266111173603,0.00099614044413654,0.00498315782607183,-0.00398701738193529,0.00504818059024985,0.00438100176890355,0.00195903927575954,0.00722746076070935,0.00451131388012592,0.00259813217336157,0.00170759834027382,-0.000779851119856815,25.576096562964,40.664750671327,0.805853920515586,0,0,0,0
"X2013.07.01",1.524995,1.518511,1.520473,-0.00351218220616694,0.0142796906549129,1.54009044415245,1.54101754790374,-0.000927103751283243,0.00380110551060081,-0.00472820926188406,0.00396176525542565,0.00387546790983814,0.00184585719626767,0.00609148895274734,0.00474637234977013,0.0025364738592874,0.00386268078909612,-0.000815991902031911,26.0053962377644,38.3589466933525,0.302590993214061,0,0,0,1
"X2013.07.02",1.523902,1.514303,1.521653,0.00077607428740922,0.0139453556081334,1.53725391428284,1.5395831369479,-0.00232922266505908,0.00257503987546883,-0.00490426254052792,0.00281794926988297,0.00328454499794317,0.00168212857425485,0.00473216643707628,0.00483460081060512,0.00244596237265622,0.00511015551786392,-0.000710071337761621,26.6755930388003,39.176764797823,0.765704760912581,1,0,0,0
"X2013.07.03",1.52973,1.513157,1.515289,-0.00418229386068954,0.0141330444932668,1.53387469670087,1.53778357124806,-0.00390887454719069,0.00127825699093693,-0.00518713153812762,0.0015948903940514,0.00259945742221613,0.00146287354988444,0.0032270816577092,0.00478841455273389,0.00233487693586363,0.00263039393344234,-0.000511321634032639,26.5577148782211,36.3738566426688,0.128642973511134,0,1,0,1
"X2013.07.04",1.528398,1.506319,1.52744,0.00801893236207733,0.0147006127437477,1.53288474336227,1.53701738078524,-0.00413263742296688,0.000196078108156168,-0.00432871553112305,0.000553521700048075,0.0019583055321987,0.00124344174702753,0.00184509464643627,0.00464623085152157,0.00222037914993365,-0.000531499949951832,-0.00011423185696504,26.92052174694,44.5336050942437,0.956610353729788,1,0,1,0
"X2013.07.05",1.505616,1.486503,1.503895,-0.0154146807730581,0.0165746404049086,1.528424782845,1.53456387109744,-0.00613908825244414,-0.00107095516396389,-0.00506813308848024,-0.000663316473132327,0.00118712517175653,0.000953930766656089,0.000359876393770175,0.00425707916707863,0.0020418852247756,-0.00180229804854223,-1.04300643783718e-05,28.3112683536179,35.131771203548,0.909956574059537,0,1,0,0
"X2013.07.08",1.494679,1.486105,1.48794,-0.0106091183227552,0.016661451804558,1.522196354715,1.53111025101615,-0.00891389630115191,-0.0026395433914015,-0.00627435290975042,-0.00216342189640862,0.00022512312671763,0.000566957156153814,-0.00121446356366077,0.00364374119018368,0.00178105419822982,-0.000372299982798631,-0.000262118222876733,29.620467995412,30.4417282320782,0.214019127595056,0,0,1,1
"X2013.07.09",1.497993,1.481899,1.495372,0.0049948250601502,0.0166209195328038,1.51806953091269,1.5284629731631,-0.0103934422504115,-0.0041903231632035,-0.006203119087208,-0.00365978923350005,-0.000786168813961335,0.000137137571582625,-0.00282785967203363,0.00289139159358298,0.00147016089597054,9.54999997095904e-05,-0.000397761226701681,31.0275773245439,34.8075655704915,0.837144277370448,1,0,0,0
"X2013.07.10",1.4945,1.484803,1.486149,-0.00616769606492564,0.016188639566175,1.51315868000305,1.52532860478065,-0.0121699247776044,-0.00578624348608367,-0.0063836812915207,-0.00520708660515538,-0.001870336048594,-0.000345492324463923,-0.00450272830768721,0.00200191664931083,0.00110196015037173,0.00124709935347963,-0.000524491703857889,32.3341788444522,32.1137893601094,0.138805816231811,0,1,0,1
"X2013.07.11",1.517865,1.506342,1.518003,0.0214339208248971,0.0172977367400196,1.51390396000258,1.52478596738949,-0.010882007386914,-0.00680539626624974,-0.00407661112066428,-0.00623889038365695,-0.00272859046176734,-0.000758688993579614,-0.00588000569108893,0.001082264010359,0.000738395689855591,0.00154309877521349,0.000187371553193411,30.9399998969611,47.2871237153834,1.01197604790419,1,0,1,0
"X2013.07.12",1.518903,1.507909,1.517865,-9.09089112471922e-05,0.0168474698300182,1.51451335077141,1.52427330313842,-0.00975995236700644,-0.00739630748640108,-0.00236364488060536,-0.00687908347153868,-0.00339824397655202,-0.00111167971410616,-0.00695561497220323,0.00013592289425306,0.000387945178740607,0.00165609848595884,0.00099479207433077,29.5522442100049,47.2378642710412,0.905584864471541,0,1,0,0
"X2013.07.15",1.512631,1.50324,1.510369,-0.00493851561238974,0.0166887219850169,1.51387575834504,1.5232433547578,-0.0093675964127542,-0.00779056527167171,-0.00157703114108249,-0.0073315403699415,-0.0039667537323808,-0.00143544115326882,-0.00779966423835032,-0.000854087642801493,3.31616138642987e-05,0.00223499627856837,0.00132722045101023,28.5988094036468,44.5246605609833,0.759131082951768,0,0,1,0
"X2013.07.16",1.514303,1.504597,1.510004,-0.000241662798958513,0.0161899561289443,1.51328010321504,1.52226266181277,-0.00898255859773855,-0.00802896393688508,-0.000953594660853478,-0.00763172550226824,-0.00444444943384344,-0.00173140654324803,-0.00846499783161827,-0.001866415697271,-0.000314990770171151,0.0014665989484904,0.00133597452926283,27.5471216147637,44.3909595623327,0.557078096023073,0,0,0,1
"X2013.07.17",1.526368,1.508273,1.513844,0.00254303962108714,0.0163260306911625,1.51336685656657,1.52163905723405,-0.00827220066748136,-0.00807761128300433,-0.000194589384477023,-0.00774817553230698,-0.00480899717038038,-0.00198790827361012,-0.00890133044364734,-0.00283712439296907,-0.000638644851450532,0.00323498871506995,0.000917409111836644,25.6845043030006,46.2206296592958,0.307875103619785,1,0,0,1
"X2013.07.18",1.523879,1.515955,1.520982,0.00471514898496813,0.0158766713560795,1.51453841709479,1.52159038632782,-0.0070519692330353,-0.00787248287301053,0.000820513639975222,-0.00762159256880304,-0.0050226135572999,-0.00218649889946993,-0.00919326362465418,-0.00367408448910895,-0.000938084546453464,0.00355578501394139,0.00077507572456968,23.9549310849347,49.5439387599305,0.634401817264019,1,1,0,1
"X2013.07.19",1.528001,1.520011,1.522209,0.000806715661329238,0.0153133376877881,1.51571850677251,1.5216362095628,-0.00591770279028658,-0.00748152685646574,0.00156382406617916,-0.00731179442725459,-0.00510786015091768,-0.00233282062067843,-0.00917112507843842,-0.00440562434233412,-0.00119770864314861,0.00390668012509988,0.000805581697271219,22.7056400306487,50.1146036496902,0.27509386733416,1,1,1,1
"X2013.07.22",1.538604,1.526671,1.528491,0.00412689716063965,0.0153905992815175,1.51768350573059,1.52214397181741,-0.00446046608681927,-0.00687731470253645,0.00241684861571718,-0.00679337109262999,-0.0050462035733845,-0.00241625769778199,-0.00872578205700516,-0.00497012281033297,-0.00139655956058043,0.00412857654244578,0.000849929795722074,22.3682119339229,53.0428498756637,0.152518226766121,1,1,1,1
"X2013.07.23",1.537965,1.532779,1.536523,0.00525485593307389,0.0149679850471234,1.52058188946434,1.52320908501612,-0.00262719555177404,-0.00602729087238397,0.00340009532060992,-0.00603588463065618,-0.00481582185704064,-0.00242452977048756,-0.00794915738714141,-0.00538850852958752,-0.00152746965759305,0.00409957703328831,0.000878570212539611,22.054885844106,56.554336738328,0.721943694562301,1,1,1,1
"X2013.07.24",1.538651,1.531933,1.537492,0.000630644643783398,0.0143787004009003,1.52318344493137,1.52426707871863,-0.00108363378725995,-0.00503855945535916,0.00395492566809921,-0.00513547538640232,-0.00446037537420439,-0.00237194561428256,-0.00684052828810697,-0.00567162829789709,-0.00158905802810045,0.00550664433975738,0.000810509353586431,21.6690035719159,56.9723801660952,0.82747841619531,1,1,1,0
"X2013.07.25",1.53813,1.527114,1.530854,-0.00431742083861259,0.0141385075151217,1.52436353032654,1.52475499881354,-0.000391468487002111,-0.00410914126168775,0.00371767277468564,-0.00427292867742046,-0.00407286043256608,-0.00229427984458528,-0.00579147439811578,-0.00583574004460236,-0.00160825896763645,0.00467506593991211,0.000584577380350143,20.7720875119677,53.1961916697266,0.339506172839496,0,1,1,1
"X2013.07.26",1.541711,1.536004,1.538177,0.00478360444562314,0.0139041141211845,1.52648867950707,1.52574922112365,0.000739458383422154,-0.00313942133266577,0.00387887971608793,-0.00336158557544908,-0.00361454435485291,-0.00217530971799676,-0.00474153332307292,-0.00584857414763807,-0.00158825447333973,0.00363978392659606,0.000324163954127093,20.2585404252531,56.6127431101539,0.380760469598726,1,0,1,1
"X2013.07.29",1.541402,1.533201,1.539243,0.000693028175561077,0.0134967488268141,1.52845088265983,1.52674876029968,0.0017021223601541,-0.0021711125941018,0.0038732349542559,-0.00244091140533941,-0.00310819514389986,-0.00202325355806927,-0.00363456144578209,-0.00571711284206621,-0.00152077956215752,0.00170529834697124,8.7023331308389e-05,19.458699425684,57.1036285861443,0.736739422021699,1,1,0,0
"X2013.07.30",1.53532,1.52439,1.534166,-0.00329837459062669,0.0135936239106131,1.5293301314814,1.52729818546266,0.00203194601873169,-0.0013305008715351,0.00336244689026679,-0.00162766460096285,-0.00261865789031591,-0.00186422612368492,-0.00253311098413507,-0.00549905440787667,-0.00143791916664829,-0.000236999995562702,-0.000102939537245858,18.3467373670378,53.9716531161955,0.894419030192124,0,1,1,0
"X2013.07.31",1.524413,1.513294,1.524204,-0.00649343030675952,0.0141135079169979,1.52854149586887,1.5270689865395,0.00147250932936949,-0.000769898831354183,0.00224240816072367,-0.00106399661362969,-0.00222902291701254,-0.00173337375297691,-0.00155863998444998,-0.00522998521404866,-0.00134352610274051,-0.000540299947424556,-0.000346696191483749,18.2665006496505,48.366084954513,0.981203345624595,0,0,1,0
"X2013.08.01",1.524135,1.513592,1.517497,-0.00440032961467087,0.0138634002086409,1.52684234265828,1.52635995049954,0.000482392158736911,-0.000519440633335964,0.00100183279207287,-0.000782835018653948,-0.0019707929097983,-0.00164648097212538,-0.000805203845272762,-0.00499923373496347,-0.00123194673810917,-0.000368999983252222,-0.000738491929905674,18.1919951263623,44.9789704393344,0.370387935122836,0,0,0,0
"X2013.08.02",1.53048,1.51062,1.512036,-0.00359868915721096,0.0142917287651666,1.52456444378777,1.5252989171292,-0.000734473341430952,-0.000562447174954962,-0.000172026166475991,-0.000774041986431585,-0.00185304818900141,-0.00161071596700011,-0.000286880900387199,-0.00472900298941281,-0.00112644487991527,-0.000696599887324709,-0.00104511325345321,17.4174071673947,42.3767440062718,0.0712990936555822,0,0,0,1
"X2013.08.05",1.537728,1.526694,1.528725,0.0110374356166123,0.0151060338533689,1.52520452935889,1.52555270104556,-0.000348171686674448,-0.000519592077298859,0.000171420390624411,-0.000696611022839378,-0.00170972661735122,-0.00156120442659518,0.000124348539627284,-0.00430071675868894,-0.00100603852514894,-0.00123419937333566,-0.000879648505763126,16.3685134912302,51.5935710911101,0.184067427949963,1,0,0,1
"X2013.08.06",1.538983,1.53339,1.535391,0.00436049649217489,0.0147597457209855,1.52677167868829,1.52628146393107,0.000490214757213447,-0.000317630710396398,0.000807845467609845,-0.000480824517375228,-0.00150020839120221,-0.00148075661546543,0.000436089570526033,-0.00375653390830769,-0.000861154702751983,-0.000435499972467679,-0.000369953761889606,15.5141060718492,54.7096537160637,0.35776863937063,1,1,0,0
"X2013.08.07",1.552819,1.523113,1.534495,-0.000583564707621712,0.0158273353123436,1.52795988196701,1.52688987401025,0.00107000795675871,-4.01029769653758e-05,0.00111011093372409,-0.000198854976623603,-0.0012554258818726,-0.00138072663224096,0.000651453744927899,-0.00309453727158954,-0.000686952566084829,-0.00163329854763436,0.000119642791167955,15.8791698990058,54.2045632703129,0.383154918198344,0,1,1,1
"X2013.08.08",1.557244,1.548707,1.549691,0.00990293223503497,0.0163217399328905,1.53130313089516,1.52857884630579,0.00272428458937402,0.000512774536302502,0.00221151005307151,0.000332624944466873,-0.000876405836991967,-0.00121974580002076,0.000963029052565512,-0.00241422267277513,-0.000484316332900194,-0.00184339791197043,0.000570576236301051,16.5311653579744,60.8124066264759,0.115262972941299,1,0,1,1
"X2013.08.09",1.555912,1.550051,1.553591,0.0025166307347723,0.0156002585091126,1.53473203383437,1.53043159843129,0.00430043540308267,0.00127030670965854,0.00303012869342413,0.00105404502785156,-0.00038337333793724,-0.00100326810578141,0.00131912675453156,-0.00171120328427068,-0.000271078756098548,-0.00197909741606887,0.000712107998736619,17.1365897127309,62.3152814719367,0.603992492748668,1,1,0,0
"X2013.08.12",1.551952,1.546503,1.551398,-0.00141156842437932,0.014992240044176,1.53729602862908,1.53198466521415,0.00531136341492733,0.00207851805071229,0.00323284536421503,0.00182810291641079,0.000158982543287957,-0.000755635497126168,0.00168005086000889,-0.000977255292886603,-5.22860249166524e-05,-0.00258259425819498,0.000677001651860688,17.2627526796932,60.9009315646623,0.898329968801626,0,1,1,0
"X2013.08.13",1.548731,1.543234,1.54581,-0.00360191259754115,0.0145045086124492,1.53860587037845,1.53300876408718,0.00559710629127363,0.00278223569882456,0.00281487059244907,0.00251337625729495,0.000676899090715164,-0.000506508368169313,0.00203656688726308,-0.000248272048435994,0.000141531938543995,0.000946399717445288,0.000443085433863142,16.9874143135558,57.3302695912905,0.468619246861901,0,0,1,0
"X2013.08.14",1.554388,1.542734,1.54507,-0.000478713425323916,0.0143009008544171,1.53960035185869,1.53390218896961,0.00569816288908043,0.00336542113687574,0.00233274175220469,0.00309242837216503,0.00115511469055948,-0.000263187926708539,0.00245913224323417,0.000450246129392096,0.000315198184120926,0.000746199861501881,2.72052972912323e-06,17.2221881626072,56.8548768660712,0.20044619873004,0,0,0,1
"X2013.08.15",1.559381,1.551109,1.551614,0.00423540681004751,0.0143016222219587,1.54144860541889,1.53521417497186,0.00623443044703054,0.0039392229989067,0.00229520744812384,0.00366370147668603,0.00163885904831862,-8.37936303249646e-06,0.00303433607206354,0.00111456611339539,0.000465666061035948,-0.00156569872060753,-0.000236994605824045,17.8393215547306,60.0126938054251,0.0610493230174066,1,0,0,1
"X2013.08.16",1.565288,1.56111,1.564211,0.00811864290989896,0.0142567920632474,1.54495051227752,1.53736208793691,0.00758842434061502,0.00466906326724836,0.00291936107336666,0.00437728745194585,0.00220548431425161,0.000289534507698779,0.00386662584026813,0.00178987246994047,0.000584555639119952,-0.00359428452187511,-0.000114663172099681,18.8464836199905,65.2805782815123,0.742221158449021,1,1,0,0
"X2013.08.19",1.567324,1.561012,1.5625,-0.00109384219903838,0.0136893069158726,1.5476504334656,1.53922415549714,0.00842627796845941,0.00542050620749057,0.00300577176096884,0.0051134675458574,0.00279794085274759,0.000608622486552137,0.00474407080578152,0.0024342096727044,0.000686023933754201,-0.0049956584413631,9.68421655174076e-05,19.9252647302916,64.0464042337189,0.235741444866914,0,1,1,1
"X2013.08.20",1.569391,1.563159,1.564896,0.00153344000000004,0.0132037135647388,1.55030359754781,1.54112577360846,0.00917782393935229,0.00617196975386292,0.00300585418548938,0.00585244143558375,0.00340554876575757,0.000944669602348221,0.0056128317239954,0.00302446064726072,0.000776509418909197,-0.00212359680775868,0.000205678915041102,21.0745472835459,65.0430647521728,0.278722721437756,1,0,1,1
"X2013.08.21",1.569908,1.565435,1.566392,0.000955974071120344,0.0126185911672575,1.55277873638661,1.54299734593376,0.00978139045285098,0.00689385389366053,0.00288753655919045,0.00656679580235961,0.00401277178357599,0.00129120767491696,0.00648396997360463,0.00356771185926626,0.000859745745809444,0.000989899676665233,0.000127115132740941,22.1799196295068,65.682721847024,0.21395036887996,1,1,0,0
"X2013.08.22",1.562476,1.55642,1.56167,-0.00301457106522513,0.0124295489410248,1.55414662309636,1.54438050549422,0.00976611760214108,0.00746830663535664,0.00229781096678444,0.00714849067504715,0.00456070948058218,0.00162355708382771,0.00718815327488134,0.00407559116372342,0.000904847190009814,0.00219659646710741,-0.000136133540653324,21.8837069663446,61.8364707048915,0.86690885072654,0,1,1,0
"X2013.08.23",1.563893,1.554291,1.559722,-0.00124738260964214,0.012227581159523,1.55500437338923,1.54551691249465,0.0094874608945803,0.00787213748720137,0.00161532340737893,0.00757375798768954,0.00502992390096296,0.0019319454685631,0.0077068558240311,0.00451299128928133,0.000911259008799172,0.00279869269288824,-0.000348893978431867,21.3275789821294,60.2685471927502,0.565611330972717,0,0,1,0
"X2013.08.26",1.56111,1.55596,1.558094,-0.00104377574978103,0.0117220396481285,1.55547970056012,1.54644854860616,0.00903115195396054,0.0081039403805532,0.000927211573407333,0.00783873870882972,0.00541099323934368,0.00221034572289241,0.00807883467793442,0.00487944276897165,0.000883229761311646,0.0025324945859104,-0.00054294978424469,20.8111744253581,58.9238593033166,0.414368932038852,0,0,0,1
"X2013.08.27",1.559211,1.548395,1.558482,0.000249022202768147,0.011657322530405,1.55594159278164,1.54733991537607,0.00860167740556661,0.00820348778555589,0.000398189620010723,0.00797745483550915,0.0057148679218411,0.0024609861810365,0.00837929178936372,0.0052079293383134,0.000829983259589948,0.000519099953373661,-0.000634929241852879,19.3472179057845,59.1577443727046,0.932599852071007,1,0,0,0
